"ID","START","LEN","Entity","Sentence","URL","Annot1","Annot2","Annot3","Annot4","Annot5"
6535,3,2,"Hagyó Miklós","Tagadta bûnösségét Hagyó Miklós volt szocialista országgyûlési képviselõ, fõpolgármester-helyettes és két társa a magánokirat-hamisítás vádjával a Pesti Központi Kerületi Bíróságon szerdán megkezdõdött büntetõperben.","http://index.hu/belfold/2011/10/26/hagyo_miklos_tagadta_a_maganokirat-hamisitast/",-1,-1,0,-1,-1
6536,1,2,"Mártai István","Mártai István, az Országos Mentõszolgálat fõigazgatója azt mondta: a sérültek ellátása begyakorolt feladat, a különlegesség az, hogy olyan helyszínen kell dolgozniuk, ahol teljesen mások a szabályok, mint egy balesetnél.","http://galamus.hu/index.php?option=com_content&view=article&id=98241%3Agyakorlatozott-a-terrorelharitasi-koezpont-a-batthyany-teri-metromegalloban&catid=76%3Ahazai-vonatkozasu-hirek&Itemid=113",0,0,0,0,0
6537,1,2,"Tarlós István","Tarlós István fõpolgármester, aki egyben a Fõvárosi Védelmi Bizottság elnöke is, úgy nyilatkozott: életszerû volt a gyakorlat, tudni kell, hogy ""elég egyetlen õrült, hogy bajt csináljon"".","http://galamus.hu/index.php?option=com_content&view=article&id=98241%3Agyakorlatozott-a-terrorelharitasi-koezpont-a-batthyany-teri-metromegalloban&catid=76%3Ahazai-vonatkozasu-hirek&Itemid=113",0,0,0,0,0
6538,49,2,"Tóth Gábor","A 15 fõvárosi temetõ a következõ négy napon hosszabb nyitva tartással, reggel 7 és este 8 óra között várja a megemlékezõket, a temetõirodákban pedig reggel 8 és este 6 óra között tartanak ügyeletet, ahová bárki fordulhat kérdéseivel, problémáival, illetve rendezheti befizetéseit - közölte Tóth Gábor a Budapesti Temetkezési Intézet (BTI) szolgáltatási igazgatója.","http://hvg.hu/itthon/20111029_halottak_napja_temeto_nyitva",0,0,0,0,0
6539,18,2,"Szaif al-Iszlám","Ezt azonban nem erõsítették meg, de még az ICC sem tudja, hogy jelenleg hol tartózkodik Szaif al-Iszlám.","http://index.hu/kulfold/2011/10/29/kadhafi_fia_artatlannak_tartja_magat/",0,0,0,0,0
6540,1,3,"Szabóné Balázs Mónika","Szabóné Balázs Mónika, a Pest megyei település aljegyzõje a lapnak elmondta, hogy fejenként ötvenezer forint szabálysértési bírságot szabnak ki a családra, mert nyolc idõpont-egyeztetés után sem válaszoltak a népszámlálási kérdésekre.","http://www.galamus.hu/index.php?option=com_content&view=article&id=98511%3Aketszazezer-forint-buentetes-a-nepszamlalas-megtagadasa-miatt-oerkenyben&catid=76%3Ahazai-vonatkozasu-hirek&Itemid=113",0,0,0,0,0
6541,8,2,"Novák Tamás","Emellett ugyancsak pénteken nézheti meg a közönség Novák Tamás és Skrabski Fruzsina Bûn és büntetlenség címû dokumentumfilmjét, 5-én, szombaton pedig újabb két alkotás szerepel a programban: Kós Anna Kukkolási jegyzõkönyvek és Jávor István Laló címû filmjei- írja a kronika.ro hírportál.","http://kitekinto.hu/karpat-medence/2011/10/29/filmesek_delre_es_keletre_menjetek/",0,0,0,0,0
6542,11,2,"Skrabski Fruzsina","Emellett ugyancsak pénteken nézheti meg a közönség Novák Tamás és Skrabski Fruzsina Bûn és büntetlenség címû dokumentumfilmjét, 5-én, szombaton pedig újabb két alkotás szerepel a programban: Kós Anna Kukkolási jegyzõkönyvek és Jávor István Laló címû filmjei- írja a kronika.ro hírportál.","http://kitekinto.hu/karpat-medence/2011/10/29/filmesek_delre_es_keletre_menjetek/",0,0,0,0,0
6543,30,2,"Kós Anna","Emellett ugyancsak pénteken nézheti meg a közönség Novák Tamás és Skrabski Fruzsina Bûn és büntetlenség címû dokumentumfilmjét, 5-én, szombaton pedig újabb két alkotás szerepel a programban: Kós Anna Kukkolási jegyzõkönyvek és Jávor István Laló címû filmjei- írja a kronika.ro hírportál.","http://kitekinto.hu/karpat-medence/2011/10/29/filmesek_delre_es_keletre_menjetek/",0,0,0,0,0
6544,35,2,"Jávor István","Emellett ugyancsak pénteken nézheti meg a közönség Novák Tamás és Skrabski Fruzsina Bûn és büntetlenség címû dokumentumfilmjét, 5-én, szombaton pedig újabb két alkotás szerepel a programban: Kós Anna Kukkolási jegyzõkönyvek és Jávor István Laló címû filmjei- írja a kronika.ro hírportál.","http://kitekinto.hu/karpat-medence/2011/10/29/filmesek_delre_es_keletre_menjetek/",0,0,0,0,0
6545,32,2,"Boros György","Az Oláh Sándor Képzõmûvészeti Szakosztály heti egy alkalommal tart foglalkozásokat, melyeken a tagok megkapják a szükséges anyagokat, a tematikát maguk választják meg, és amennyiben technikai problémák adódnak, Boros György igazítja õket útba.","http://kitekinto.hu/karpat-medence/2011/10/29/filmesek_delre_es_keletre_menjetek/",0,0,1,0,1
6547,11,2,"Julija Timosenko","Az ukrán ügyészek egy parlamenti képviselõ meggyilkolása ügyében is nyomoznak Julija Timosenko volt kormányfõ ellen, akit nemrég hét évi börtönbüntetésre ítéltek hivatali hatalommal való visszaélésért - jelentette szombat este az Unian hírügynökség egy magas rangú ügyészre hivatkozva.","http://hvg.hu/vilag/20111030_Julija_Timosenko",-1,-1,-1,-1,-1
6549,17,2,"Pavlo Lazarenkóval","Renat Kuzmin fõügyészhelyettes elmondta: bizonyítékuk van arra nézve, hogy Timosenko bûnrészes a gyilkosságban, Pavlo Lazarenkóval együtt, aki akkor kormányfõ volt, és jelenleg börtönbüntetését tölti az Egyesült Államokban csalásért és pénzmosásért.","http://hvg.hu/vilag/20111030_Julija_Timosenko",-1,-1,-1,-1,-1
6550,14,2,"Avigdor Lieberman","Az ENSZ Biztonsági Tanácsában a Bosznia-Hercegovinát képviselõ háromtagú küldöttség konszenzusa nélkül ért véget Avigdor Lieberman izraeli külügyminiszter múlt heti szarajevói látogatása.","http://kitekinto.hu/iszlam/2011/10/30/izraeli-palesztin_ostrom_alatt_szarajevo/",0,0,0,0,0
6551,16,3,"Recep Tayyip Erdogan","Megközelíti a hatszázat az egy héttel ezelõtti törökországi földrengés halálos áldozatainak száma - közölte vasárnap Recep Tayyip Erdogan miniszterelnök katasztrófavédelmi stábja.","http://hvg.hu/vilag/20111030_trkorszagi_foldrenges",0,0,0,0,0
6552,12,2,"Paul Walker","Az amerikai filmes szaklapokban és portálokon mindenesetre számos lehetséges név kering Paul Walkertõl, a Halálos iramban sztárjától Aaron Paulon és Paul Danón keresztül Milo Ventimigliáig.","http://naplo-online.hu/bulvar/20111102_bruce_willis_januartol_Budapesten",0,0,0,1,0
6553,19,2,"Aaron Paulon","Az amerikai filmes szaklapokban és portálokon mindenesetre számos lehetséges név kering Paul Walkertõl, a Halálos iramban sztárjától Aaron Paulon és Paul Danón keresztül Milo Ventimigliáig.","http://naplo-online.hu/bulvar/20111102_bruce_willis_januartol_Budapesten",0,0,0,0,0
6554,22,2,"Paul Danó","Az amerikai filmes szaklapokban és portálokon mindenesetre számos lehetséges név kering Paul Walkertõl, a Halálos iramban sztárjától Aaron Paulon és Paul Danón keresztül Milo Ventimigliáig.","http://naplo-online.hu/bulvar/20111102_bruce_willis_januartol_Budapesten",0,0,0,0,1
6555,25,2,"Milo Ventimiglia","Az amerikai filmes szaklapokban és portálokon mindenesetre számos lehetséges név kering Paul Walkertõl, a Halálos iramban sztárjától Aaron Paulon és Paul Danón keresztül Milo Ventimigliáig.","http://naplo-online.hu/bulvar/20111102_bruce_willis_januartol_Budapesten",0,0,0,0,0
6556,1,2,"Font Sándor","Font Sándor azzal érvelt, hogy Magyarország az egyetlen olyan európai állam, amelyik sem zárjegyet, sem minõségi tanúsítványt nem alkalmaz a palackos borokra.","http://gazdasagiradio.hu/article-proxy/70250/",0,0,0,0,0
6559,23,2,"Ábrahám Zsuzsanna","A büntetett elõéletû, munkanélküli, szakképzettséggel nem rendelkezõ, alkoholfüggõ vádlott, a Csongrád megyei Ásotthalmon élõ, jelenleg 43 éves Ábrahám Zsuzsanna gyakran átjárt 78 éves szomszédjukhoz.","http://www.stop.hu/articles/article.php?id=956063",-1,-1,-1,-1,-1
6560,11,2,"Illés Zoltán","Sajtótájékoztatóján emlékeztetett arra, hogy szerdán a parlamentben kérdést intézett Illés Zoltán környezetügyi államtitkárhoz, de - megítélése szerint - a válaszból az derült ki, hogy a magyar kormány nem lép az ügyben.","http://manna.ro/porta/nyilt-levelben-tiltakoznak-a-magyarok-verespatak-ellen-2011-11-04.html",0,0,0,0,0
6561,25,2,"Fiedler Péter","A nagy forgalmi fennakadást okozó, az M3-as autópálya fõvárosba vezetõ szakaszánál lévõ tüntetés csak este 8 órakor ér majd véget - tette hozzá Fiedler Péter.","http://hvg.hu/itthon/20111104_tuntetes_budaorsi_ut",0,0,0,0,0
6562,18,2,"Szabó László","Az ügyben a lap megkereste a Médiaszolgáltatást Támogató és Vagyonkezelõ Alap (MTVA) kommunikációs igazgatóját, Szabó László azonban nem erõsítette meg az információkat, de nem is cáfolta.","http://hvg.hu/itthon/20111105_duna_tv_dolgozoi_koltoznek",0,0,0,0,0
6563,1,2,"Jeórjiosz Papandreu","Jeórjiosz Papandreu görög kormányfõ szombaton megkezdte a tárgyalásokat Karolosz Papuliasz államfõvel a nemzeti egységkormány létrehozásáról, amelyet nem õ irányítana, s amelynek feladata, hogy kivezesse az országot a mély gazdasági és politikai válságból.","http://penzcsinalok.transindex.ro/hir/7187",0,0,0,1,1
6565,8,2,"Orbán Viktor","Vajon mit szól ennyi bûnhöz és ostobasághoz Orbán Viktor?","http://giulio.freeblog.hu/archives/2011/11/05/FABA_SZORULT_FEREG/",0,0,0,0,0
6566,8,2,"Fratanoló János","Az Emberi Jogok Európai Bírósága ítéletet hirdetett Fratanoló János panasza alapján, aki a Magyarországi Munkáspárt 2006 korábbi elnökeként azért fordult a strasbourgi fórumhoz, mert Magyarországon ötágú vörös csillag nyilvános használata miatt büntetõeljárás indult ellene.","http://csepelujsag.blog.hu/2011/11/06/megint_nyert_a_voros_csillag_az_emberi_jogok_europai_birosagan",0,0,-1,-1,-1
6567,25,2,"Vajnai Attila","A tiltott önkényuralmi jelképet a munkásmozgalom nemzetközi ünnepe és Magyarország európai uniós csatlakozása alkalmából, továbbá szolidaritásból viselte, mivel pártja egyik vezetõje, Vajnai Attila ellen ugyanilyen bûncselekmény miatt folyt eljárás.","http://csepelujsag.blog.hu/2011/11/06/megint_nyert_a_voros_csillag_az_emberi_jogok_europai_birosagan",-1,-1,-1,-1,-1
6568,28,2,"Iryna Ivaschenko","Kósa szerint nincs realitása annak, hogy a kormány újra hitelcsomagot kérjen a Valutaalaptól és igen kemény megfogalmazással azt mondta: a szervezet állandó magyarországi képviselõje, Iryna Ivaschenko, ""olyan mértékben nincsen tisztában a magyar helyzettel, amely mellett nem is érdemes konzultálni"".","http://civishir.hu/kozelet/kosa-8222ha-nem-beszelunk-az-imf-fel-akkor-bunkok-vagyunk8221/1018104356",-1,-1,-1,-1,-1
6569,22,1,"Kósa","Arra a kérdésre, hogy továbbra is tartható-e a kormány által kitûzött 1 millió új munkahely ígérete 10 év alatt, Kósa azzal kezdte, hogy romokban vették át az országot és a jelenlegi kormánypártoknak van egyedül reális esélye kivezetni az országot a válságból.","http://civishir.hu/kozelet/kosa-8222ha-nem-beszelunk-az-imf-fel-akkor-bunkok-vagyunk8221/1018104356",0,0,0,0,0
6570,8,2,"Kövér László","Az igazi baj az, hogy nemcsak Kövér László gondolja ezt, hanem szinte az egész Fideszben így látják a világot.","http://velemenyvezer.blog.hu/2011/11/07/nem_nem_a_fidesz_magyarorszag_utolso_eselye",0,-1,0,0,0
6572,6,2,"Orbán Viktor","Ajánlott írásunk: Miért beszél Orbán Viktor mindig háborúról?","http://velemenyvezer.blog.hu/2011/11/07/nem_nem_a_fidesz_magyarorszag_utolso_eselye",-1,0,-1,0,0
6573,1,2,"Kövér László","Kövér László beszélt a Nemzetközi Valutaalaphoz (IMF) való viszonyról is, és azt mondta: ahol az IMF elõírásai szerint próbáltak kilábalni a válságból, ott mindig gazdasági és szociális katasztrófa lett a következmény.","http://velemenyvezer.blog.hu/2011/11/07/nem_nem_a_fidesz_magyarorszag_utolso_eselye",0,0,0,0,0
6574,9,2,"Bernie Madoffot","Robert de Niro alakítja a 150 évre bebörtönzött Bernie Madoffot a hírhedt Wall Street-i csalóról szóló filmben.","http://hir3.hu/magazin/11/73200/de_niro_alakitja_a_keszulo_madoff_filmben_a_wall_street_i_csalot",-1,-1,-1,-1,0
6575,5,2,"Anatolij Moszkvin","Az orosz média szerint Anatolij Moszkvin, a Nyizsnyij Novgorod-i temetõk ismert szakértõje a gyanúsított, aki nyíltan beszélt arról, hogyan kutatja a temetõket, sírköveket, a mögöttük rejlõ élettörténeteket próbálva megismerni.","http://dh-online.hu/fooldal-bunugyek_balesetek/20111107_mumifikalt_holttestekre_bukkantak",0,-1,-1,-1,-1
6576,1,2,"Szijjártó Péter","Szijjártó Péter felidézte, Orbán Viktor hétfõn utasította Martonyi János külügyminisztert, hogy tárcája folytassa le az ahhoz szükséges egyeztetéseket, amelyek nyomán minden magyar sérült a lehetõ leghamarabb Magyarországra térhet.","http://hvg.hu/itthon/20111108_hurgada_baleset_serult_szallitas",0,0,0,0,0
6577,5,2,"Orbán Viktor","Szijjártó Péter felidézte, Orbán Viktor hétfõn utasította Martonyi János külügyminisztert, hogy tárcája folytassa le az ahhoz szükséges egyeztetéseket, amelyek nyomán minden magyar sérült a lehetõ leghamarabb Magyarországra térhet.","http://hvg.hu/itthon/20111108_hurgada_baleset_serult_szallitas",0,0,0,0,0
6578,9,2,"Martonyi János","Szijjártó Péter felidézte, Orbán Viktor hétfõn utasította Martonyi János külügyminisztert, hogy tárcája folytassa le az ahhoz szükséges egyeztetéseket, amelyek nyomán minden magyar sérült a lehetõ leghamarabb Magyarországra térhet.","http://hvg.hu/itthon/20111108_hurgada_baleset_serult_szallitas",0,0,0,0,0
6579,16,1,"Hoszni","Az aktivista hangsúlyozta: a hiteleket nyújtó külföldi bankoknak pontosan tudniuk kellett volna, hogy Hoszni Mubarak diktátor, ezért az õ rendszerében a kölcsönök felhasználásába a népnek semmiféle beleszólása nem lesz.","http://kuruc.info/r/6/87808/",-1,-1,0,-1,-1
6581,1,2,"Hajdu István","Hajdu István, a bíróság elnöke a helyszínen újságíróknak elmondta: egy hónapra rendelték el az uzsora-bûncselekmény bûntettével és más bûncselekményekkel gyanúsított 67 éves harkányi férfi elõzetes letartóztatását.","http://civishir.hu/tetthely/10-szazalek-volt-a-kamat8211-havonta/0924144336",0,0,0,0,0
6582,38,2,"Kocsis István","A két képviselõ arról tájékoztat, hogy a vezérigazgató - az atlatszo.hu-n nyilvánosságra került dokumentumok szerint - az MSZP-kormányok idõszaka alatt offshore cégeken keresztül folyamatosan üzletelt az MVM-mel, ""olyan ügyletekbe bonyolódva, amelyek miatt jelenleg Kocsis István volt MVM-vezér és Szász András, a nagyvállalat volt fõtanácsadója is büntetõeljárás alatt áll, és a vélelmezett kár sokmilliárd forint"".","http://hvg.hu/itthon/20111109_mvm_vezer_lmp",-1,-1,-1,-1,-1
6583,43,2,"Szász András","A két képviselõ arról tájékoztat, hogy a vezérigazgató - az atlatszo.hu-n nyilvánosságra került dokumentumok szerint - az MSZP-kormányok idõszaka alatt offshore cégeken keresztül folyamatosan üzletelt az MVM-mel, ""olyan ügyletekbe bonyolódva, amelyek miatt jelenleg Kocsis István volt MVM-vezér és Szász András, a nagyvállalat volt fõtanácsadója is büntetõeljárás alatt áll, és a vélelmezett kár sokmilliárd forint"".","http://hvg.hu/itthon/20111109_mvm_vezer_lmp",-1,-1,-1,-1,-1
6584,1,2,"Paul Tamás","Paul Tamás, a Fõvárosi Tûzoltó-parancsnokság sajtóügyeletese azt mondta, hogy egy nõ meghalt a balesetben.","http://hvg.hu/itthon/20111112_metro_kalvin",0,0,0,0,0
6587,10,2,"Galambos Lajos","A Fõvárosi Bíróság katonai tanácsa hétfõn két hónappal meghosszabbította Galambos Lajosnak, a Nemzetbiztonsági Hivatal (NBH) volt fõigazgatójának elõzetes letartóztatását - közölte ügyvédje az MTI-vel.","http://hir3.hu/magazin/1/74071/volt_titkosszolgalati_vezetok_meghosszabbitottak_galambos_lajos_elozetes_letartoztatasat",-1,-1,-1,-1,-1
6588,1,2,"Molnár Lajos","Molnár Lajos elmondta, az ügyészi indítvány, illetve a végzés is szinte szó szerint ugyanaz, mint legutóbb: szökés, elrejtõzés veszélyére hivatkozva hosszabbították meg védencének elõzetes letartóztatását.","http://hir3.hu/magazin/1/74071/volt_titkosszolgalati_vezetok_meghosszabbitottak_galambos_lajos_elozetes_letartoztatasat",0,0,0,0,0
6589,2,2,"Laborc Sándor","Szeptemberben Laborc Sándor ügyében hivatali visszaélés bûntette miatt nyújtotta be a vádiratot a katonai ügyészség.","http://hir3.hu/magazin/1/74071/volt_titkosszolgalati_vezetok_meghosszabbitottak_galambos_lajos_elozetes_letartoztatasat",-1,-1,-1,-1,-1
6590,10,2,"Galambos Lajos","A Fõvárosi Ítélõtábla katonai tanácsa július 14-én rendelte el Galambos Lajos elõzetes letartóztatását, ezt a táblabíróság augusztus végén november 14-ig hosszabbította meg.","http://hir3.hu/magazin/1/74071/volt_titkosszolgalati_vezetok_meghosszabbitottak_galambos_lajos_elozetes_letartoztatasat",0,-1,-1,-1,-1
6591,12,2,"Püski Lászlo","A Magyar Nemzet szombati cikke szerint a kémbotrány másik gyanúsítottjának, Püski Lászlónak az elõzetes letartóztatását már meghosszabbította két hónappal a Fõvárosi Bíróság katonai tanácsa, a döntés azonban nem jogerõs, az ügyészség és a gyanúsított is fellebbezést nyújtott be ellene.","http://hir3.hu/magazin/1/74071/volt_titkosszolgalati_vezetok_meghosszabbitottak_galambos_lajos_elozetes_letartoztatasat",-1,-1,-1,-1,-1
6592,1,2,"Graystone Lynch","Graystone Lynch, nemsokára, még a káosznak azon a csúf napján, megértette lövöldözése következményeit: saját ,,cégének"" a repülõit lõtte szüntelen, pedig ezek a gépek éppen az emigránsokat próbálták menteni...","http://hetivalasz.hu/vilag/a-diszno-obol-sztorija-ujabb-kis-sztorik-41914/",-1,-1,-1,-1,0
6593,12,2,"Robert Dall","A Disznó-öbölben történteket sokan - köztük a tekintélyes amerikai történész, Robert Dallek is - Amerika egyik leggyalázatosabb hidegháborús baklövésének tartják.","http://hetivalasz.hu/vilag/a-diszno-obol-sztorija-ujabb-kis-sztorik-41914/",1,0,0,0,0
6594,1,2,"Schiffer András","Schiffer András frakcióvezetõ budapesti sajtótájékoztatóján elmondta, a közösségi tulajdonvédelmi törvény célja, hogy az ügyész bármikor felléphessen a jogszabályok szerint semmisnek minõsülõ, akár húsz évvel ezelõtt megkötött privatizációs szerzõdések ellen, és a szerzõdésbõl eredõ károkat érvényesíthesse az állam, vagy az önkormányzat javára.","http://hir3.hu/magazin/1/74045/az_lmp_ugyeszekkel_vizsgaltatna_a_privatizacios_szerzodeseket",0,0,0,0,0
6595,1,2,"Hende Csaba","Hende Csaba honvédelmi miniszter október végén, a Magyar Televízióban már közölte, hogy bár nyolc érdeklõdõ is jelentkezett a vadászgépekre kiírt pályázatra, de végül nem sikerült eladni azokat.","http://naplo-online.hu/belfoldi/20111114_mig_29_esek_nem_keltek_el",0,0,0,0,0
6596,8,2,"Orbán Viktor","Az Economist szerint ugyan tény, hogy Orbán Viktor a bel- és gazdaságpolitikában is hajlamos sajátos lépésekre, igazán aggasztónak a szlovák félelmekkel szembeni érzéketlenségét és az Oroszország és Kína felé való nyitását tartja a lap.","http://index.hu/belfold/2011/11/15/orban_kulpolitikaja_aggaszto_igazan/",0,-1,-1,-1,0
6597,5,2,"Orbán Viktor","Ritka alkalom, amikor Orbán Viktor interjút ad a nemzetközi sajtónak, talán ezért is olyan rossz a megítélése külföldön, vezeti fel a magyar miniszterelnökkel készített interjúját a brit Economist.","http://index.hu/belfold/2011/11/15/orban_kulpolitikaja_aggaszto_igazan/",0,-1,-1,-1,-1
6598,1,1,"Orbán","Orbán az Economistnak adott interjújában is kifejtette, hogy szerinte is válságban van a kapitalizmus 1989 utáni modellje, mert a harmadik világ féldiktatúrái nem csak felzárkóztak a Nyugathoz, de termelékenység szempontjából meg is elõzték.","http://index.hu/belfold/2011/11/15/orban_kulpolitikaja_aggaszto_igazan/",0,0,0,0,0
6599,28,2,"Skoda Gabriella","Egy már felmentett rendõr után újabb rendõr gyanúsítottja van a Tescónál mûködõ Kereskedelmi Dolgozók Független Szakszervezete (KDFSZ) vezetõinek megfigyelési ügyében - tájékoztatta a Magyar Nemzetet Skoda Gabriella, a Fõvárosi Fõügyészség szóvivõje.","http://hetivalasz.hu/itthon/azt-nem-tudni-hogy-ki-adta-a-megbizast-43240/",0,0,0,0,0
6600,10,2,"T. Zsolt","A lap a csütörtöki számában azt írta, hogy T. Zsolt, már felmentett rendõr törzszászlós után S. Krisztián törzszászlóst is hivatali visszaéléssel gyanúsítja az ügyészség, mert saját azonosítóját használva adatokat kért le a KDFSZ vezetõirõl a rendõri adatbázisból.","http://hetivalasz.hu/itthon/azt-nem-tudni-hogy-ki-adta-a-megbizast-43240/",-1,-1,-1,-1,-1
6601,18,2,"S. Krisztián","A lap a csütörtöki számában azt írta, hogy T. Zsolt, már felmentett rendõr törzszászlós után S. Krisztián törzszászlóst is hivatali visszaéléssel gyanúsítja az ügyészség, mert saját azonosítóját használva adatokat kért le a KDFSZ vezetõirõl a rendõri adatbázisból.","http://hetivalasz.hu/itthon/azt-nem-tudni-hogy-ki-adta-a-megbizast-43240/",-1,-1,-1,-1,-1
6602,1,2,"Mesterházy Attila","Mesterházy Attila pártelnök annak kapcsán, hogy a kormány tárgyalásokat kezdeményezett a Nemzetközi Valutaalappal (IMF) azt mondta: ezt ""szükséges és elkerülhetetlen"" lépésnek tartják, egyúttal üdvözlik, hogy a kormány változtatott eddigi gazdaságpolitikáján, amely ""láthatóan a csõd szélére sodorta az országot"".","http://belfold.ma.hu/tart/cikk/a/0/114488/1/belfold/Harangozo_Gabor_osszerantja_az_MSZPt_Somogy_megyeben",0,0,0,0,0
6603,1,2,"Mesterházy Attila","Mesterházy Attila szerint a magyar miniszterelnöknek kötelessége lenne önkritikát gyakorolnia, és elismernie, hogy az általa meghirdetett gazdaságpolitika teljes kudarcot vallott.","http://belfold.ma.hu/tart/cikk/a/0/114488/1/belfold/Harangozo_Gabor_osszerantja_az_MSZPt_Somogy_megyeben",0,0,0,0,0
6604,18,2,"Boldoghy Oli","A Magyar Koalíció Pártja (MKP) felháborítónak és sajnálatosnak tartja, hogy a szlovák belügyminisztérium megvonta Boldoghy Olivé, révkomáromi vállalkozótól szlovák állampolgárságát, miután felvette a magyart - közölte Berényi József pártelnök.","http://kulfold.ma.hu/tart/cikk/b/0/114535/1/kulfold/Az_MKP_nem_szereti_ahogy_a_szlovakok_Boldoghy_Oliverrel__bannak",-1,-1,0,-1,-1
6605,32,2,"Berényi József","A Magyar Koalíció Pártja (MKP) felháborítónak és sajnálatosnak tartja, hogy a szlovák belügyminisztérium megvonta Boldoghy Olivé, révkomáromi vállalkozótól szlovák állampolgárságát, miután felvette a magyart - közölte Berényi József pártelnök.","http://kulfold.ma.hu/tart/cikk/b/0/114535/1/kulfold/Az_MKP_nem_szereti_ahogy_a_szlovakok_Boldoghy_Oliverrel__bannak",0,0,0,0,0
6606,4,2,"Nógrádi György","Bármennyire utálja is Nógrádi György az arab tavasz kifejezést, azért lássuk be, eléggé lehangoló volt Ben Alinak lenni Afrika csücskében, aki 24 esztendei uralom után, végül is leintette az elsõ taxit, s elporzott egészen Dzsiddáig; azóta már 80 év körüli börtönt halmoztak fel neki távollétében egykori, hûtlen alattvalói.","http://civishir.hu/szerintem/szalmasi-nimrod/tevejatek/1121081952",0,0,0,0,0
6607,18,2,"Ben Ali","Bármennyire utálja is Nógrádi György az arab tavasz kifejezést, azért lássuk be, eléggé lehangoló volt Ben Alinak lenni Afrika csücskében, aki 24 esztendei uralom után, végül is leintette az elsõ taxit, s elporzott egészen Dzsiddáig; azóta már 80 év körüli börtönt halmoztak fel neki távollétében egykori, hûtlen alattvalói.","http://civishir.hu/szerintem/szalmasi-nimrod/tevejatek/1121081952",-1,-1,-1,-1,-1
6608,1,2,"Tarlós István","Tarlós István 12 pontba szedte össze a BKV legsúlyosabb problémáit.","http://gazdasagiradio.hu/article-proxy/71014/",0,0,0,0,0
6609,19,2,"Spéder Zoltán","hvg.hu: A Heti Válasznak azt nyilatkoztad a távozásod után, nem az volt a baj, hogy Spéder Zoltánnal nem jöttetek ki politikailag egymással, hanem ahogyan a politika kezelte kívülrõl az Indexet.","http://hvg.hu/itthon/20111122_uj_weyer_media",0,-1,-1,-1,0
6610,5,1,"Péter","Én azt értettem ki Péter szavaiból, hogy ahogy a politika ma kezel bármit, az teljesen egészségtelen.","http://hvg.hu/itthon/20111122_uj_weyer_media",0,0,0,0,0
6611,10,2,"Orbán Viktor","U. P.: Rögtön a kormányváltás után, amikor Orbán Viktor brüsszeli útja - finoman szólva - sikertelen volt, majd jött a Kósa-Szijjártó-féle elsõ árfolyamrogyasztási kísérlet, visszajelzések érkeztek több minisztériumból is, hogy most miért így vagy úgy írunk ezekrõl.","http://hvg.hu/itthon/20111122_uj_weyer_media",0,-1,-1,-1,-1
6612,1,2,"Vaszily Miklós","Vaszily Miklós átigazolásával teremtõdött egy kiélezett helyzet, ezzel együtt jött a válság, szûkült a piac, topmenedzseri szinten volt feszültség, de az újságírók szintjén soha.","http://hvg.hu/itthon/20111122_uj_weyer_media",0,-1,0,0,0
6613,1,2,"Martonyi János","Martonyi János a mostani válság kapcsán kijelentette: a támadás az eurózóna egésze ellen folyik, míg korábban csak egyes országok ellen indultak támadások.","http://dh-online.hu/belfoldi/20111122_martonyi_eloadas",0,0,0,0,0
6614,1,2,"Semjén Zsolt","Semjén Zsolt, nemzetpolitikáért felelõs miniszterelnök-helyettes és Répás Zsuzsanna, a közigazgatási tárca nemzetpolitikáért felelõs helyettes államtitkára múlt szombaton kiadott közleményében azt írta: a magyar kormány felháborodással értesült arról, hogy - a híradások szerint - a magyar állampolgárság megszerzése miatt a Szlovák Köztársaság, az érintett személy kifejezett akarata ellenére megfosztotta szlovák állampolgárságától Boldoghy Olivér révkomáromi vállalkozót, és ezzel kísérel meg alapot teremteni a további életvitelét ellehetetlenítõ jogfosztásokhoz.","http://hir3.hu/magazin/1/75108/a_kulugyminiszterium_bekereti_a_szlovak_nagykovetet",0,0,0,0,0
6615,8,2,"Répás Zsuzsanna","Semjén Zsolt, nemzetpolitikáért felelõs miniszterelnök-helyettes és Répás Zsuzsanna, a közigazgatási tárca nemzetpolitikáért felelõs helyettes államtitkára múlt szombaton kiadott közleményében azt írta: a magyar kormány felháborodással értesült arról, hogy - a híradások szerint - a magyar állampolgárság megszerzése miatt a Szlovák Köztársaság, az érintett személy kifejezett akarata ellenére megfosztotta szlovák állampolgárságától Boldoghy Olivér révkomáromi vállalkozót, és ezzel kísérel meg alapot teremteni a további életvitelét ellehetetlenítõ jogfosztásokhoz.","http://hir3.hu/magazin/1/75108/a_kulugyminiszterium_bekereti_a_szlovak_nagykovetet",0,0,0,0,0
